Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
6082684927,"Oct 8, 2021, 3:46:53 PM",Pedalada na hora do almoço,Ride,,1565,2.63,,,true,,activities/6082684927.gpx,,,1565.0,1059.0,2631.300048828125,8.300000190734863,2.4847025871276855,82.67903137207031,10.479000091552734,33.29999923706055,109.0,19.700000762939453,2.7438907623291016,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6813418865203857,90.19999694824219,,,
6095040744,"Oct 10, 2021, 9:09:00 PM",Pedalada ao entardecer,Ride,,3116,11.17,,,false,,activities/6095040744.gpx,,,3116.0,2444.0,11171.7998046875,13.399999618530273,4.571113109588623,114.03436279296875,114.03399658203125,15.699999809265137,109.0,34.400001525878906,0.0,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,64.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.585301637649536,1179.9000244140625,,,
6095416619,"Oct 10, 2021, 9:08:59 PM",Pedalada ao entardecer,Ride,,3116,0,,,false,,activities/6095416619.gpx,,,3116.0,2444.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,64.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6125097716,"Oct 17, 2021, 9:09:10 AM",Corrida matinal,Run,,1512,3.75,,,false,,activities/6125097716.gpx,,,1512.0,1446.0,3758.0,3.9000000953674316,2.598893404006958,52.51384735107422,74.41380310058594,54.20000076293945,109.0,27.0,-0.582756757736206,,,,,,,,,377.4012145996094,,,,,,,,,7.0,,,,,0.0,46.0,0.0,,1.0,3888.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.48544979095459,108.5999984741211,,,
6186403997,"Oct 30, 2021, 9:51:00 AM",Morning Run,Run,,1806,4.57,,,false,,activities/6186403997.gpx,,,1806.0,1768.0,4572.9501953125,3.731982469558716,2.586510181427002,86.41316223144531,89.41320037841797,37.20000076293945,108.69999694824219,23.322420120239258,-0.06560316681861877,,,,,,,,,469.4680480957031,,,,,,,,,6.0,,,,,0.0,46.0,0.0,,1.0,4836.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.532087564468384,0.0,,,
6196150089,"Nov 1, 2021, 10:13:08 AM", Cardio em jejum,Run,,2867,7.92,,,false,,activities/6196150089.gpx,,,2867.0,2751.0,7928.35986328125,5.336669921875,2.8819918632507324,85.64196014404297,111.94200134277344,23.200000762939453,109.0,14.462790489196777,-0.3317205607891083,,,,,,,,,781.7867431640625,,,,,,,,,5.0,,,,,0.0,49.0,0.0,,1.0,8054.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.765385389328003,362.5,,,
6203190828,"Nov 2, 2021, 7:05:09 PM",Afternoon Run,Run,,1888,4.74,,,false,,activities/6203190828.gpx,,,1888.0,1863.0,4742.759765625,4.943994045257568,2.545764684677124,72.89527893066406,90.59529876708984,52.900001525878906,108.69999694824219,38.33200454711914,-0.3732004463672638,,,,,,,,,473.0109558105469,,,,,,,,,7.0,,,,,0.0,59.0,0.0,,1.0,4873.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.512054920196533,80.69999694824219,,,
6214479159,"Nov 5, 2021, 10:50:34 AM",Morning Run,Run,,2755,7.25,,,false,,activities/6214479159.gpx,,,2755.0,2638.0,7252.60009765625,4.331994533538818,2.749279737472534,109.01095581054688,109.81099700927734,23.200000762939453,109.0,25.59786605834961,-0.011030526831746101,,,,,,,,,728.9053344726562,,,,,,,,,6.0,,,,,0.0,69.0,0.0,,1.0,7509.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6325228214263916,85.30000305175781,,,
6221901841,"Nov 6, 2021, 10:51:08 PM",Evening Run,Run,,2889,6.84,,,false,,activities/6221901841.gpx,,,2889.0,2711.0,6843.3798828125,4.052001953125,2.524301052093506,83.94367980957031,117.6436996459961,49.79999923706055,108.9000015258789,14.591398239135742,-0.4924467206001282,,,,,,,,,677.5963745117188,,,,,,,,,7.0,,,,,0.0,86.0,0.0,,1.0,6980.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3687710762023926,87.5,,,
6223393480,"Nov 7, 2021, 9:47:59 AM",Morning Run,Run,,2299,6.46,,,false,,activities/6223393480.gpx,,,2299.0,2282.0,6459.6298828125,7.502500057220459,2.830687999725342,64.87358856201172,106.07360076904297,23.200000762939453,109.0,12.169171333312988,-0.6378074288368225,,,,,,,,,632.3540649414062,,,,,,,,,5.0,,,,,0.0,41.0,0.0,,1.0,6514.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.809756278991699,0.0,,,
6233023858,"Nov 9, 2021, 10:29:32 AM",Morning Run,Run,,2353,6.24,,,false,,activities/6233023858.gpx,,,2353.0,2263.0,6239.8701171875,4.928324222564697,2.7573442459106445,54.16294860839844,98.46289825439453,22.700000762939453,108.9000015258789,9.225091934204102,-0.7099506855010986,,,,,,,,,607.4663696289062,,,,,,,,,,,,,,0.0,,0.0,,1.0,6258.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.651878595352173,0.0,,,
6253588939,"Nov 13, 2021, 8:06:36 PM",Afternoon Run,Run,,1375,4.02,,,false,,activities/6253588939.gpx,,,1375.0,1372.0,4025.780029296875,4.616000175476074,2.934242010116577,72.40570831298828,91.70570373535156,32.79999923706055,107.5999984741211,15.432016372680664,-0.47941020131111145,,,,,,,,,406.0065002441406,,,,,,,,,7.0,,,,,0.0,43.0,0.0,,1.0,4182.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.927839994430542,0.0,,,
6262767605,"Nov 15, 2021, 7:49:09 PM",Afternoon Run,Run,,2135,5.53,,,false,,activities/6262767605.gpx,,,2135.0,2082.0,5533.2900390625,5.034002780914307,2.657680034637451,121.79143524169922,120.69100189208984,47.29999923706055,109.0,48.4619026184082,0.01987963728606701,,,,,,,,,570.3872680664062,,,,,,,,,8.0,,,,,0.0,89.0,0.0,,1.0,5876.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.591704845428467,0.0,,,
6264617938,"Nov 16, 2021, 9:01:28 AM",Morning Run,Run,,1604,4.92,,,false,,activities/6264617938.gpx,,,1604.0,1602.0,4927.64990234375,4.308332920074463,3.0759363174438477,57.020511627197266,100.12049865722656,25.700000762939453,108.80000305175781,10.684879302978516,-0.8746563196182251,,,,,,,,,483.1543273925781,,,,,,,,,7.0,,,,,0.0,51.0,0.0,,1.0,4977.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.072100877761841,0.0,,,
6288341026,"Nov 21, 2021, 12:35:39 PM",City trail,Run,,3582,7.40,,,false,,activities/6288341026.gpx,,,3582.0,3383.0,7399.81005859375,4.84332275390625,2.1873514652252197,132.5861053466797,176.98599243164062,23.200000762939453,147.0,31.118549346923828,-0.60001540184021,,,,,,,,,768.9352416992188,,,,,,,,,6.0,,,,,0.0,89.0,0.0,,1.0,7921.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0658318996429443,0.0,,,
6295694998,"Nov 23, 2021, 9:02:34 AM",Morning Run,Run,,1825,5.14,,,false,,activities/6295694998.gpx,,,1825.0,1748.0,5145.97998046875,4.893994331359863,2.9439244270324707,75.88398742675781,95.58399963378906,25.700000762939453,109.0,19.41845703125,-0.38282310962677,,,,,,,,,513.8659057617188,,,,,,,,,,,,,,0.0,,0.0,,1.0,5294.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8197150230407715,0.0,,,
6305287031,"Nov 25, 2021, 12:43:56 PM",Morning Run,Run,,2013,5.75,,,false,,activities/6305287031.gpx,,,2013.0,1898.0,5753.89990234375,5.804003715515137,3.031559467315674,70.42792510986328,107.12789916992188,24.799999237060547,108.80000305175781,14.245014190673828,-0.6378282904624939,,,,,,,,,565.3204345703125,,,,,,,,,7.0,,,,,0.0,60.0,0.0,,1.0,5824.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.858370542526245,351.6000061035156,,,
6314600735,"Nov 27, 2021, 7:29:57 PM",Afternoon Run,Run,,1217,3.64,,,false,,activities/6314600735.gpx,,,1217.0,1206.0,3641.239990234375,4.554003715515137,3.019270420074463,59.754791259765625,97.65480041503906,54.099998474121094,99.30000305175781,15.143054962158203,-1.0408542156219482,,,,,,,,,360.2497253417969,,,,,,,,,7.0,,,,,0.0,38.0,0.0,,1.0,3711.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9919803142547607,149.10000610351562,,,
6401507012,"Dec 19, 2021, 9:21:36 AM",Morning Run,Run,,1695,4.00,,,false,,activities/6401507012.gpx,,,1695.0,1694.0,4008.7900390625,4.726025581359863,2.3664638996124268,60.25112533569336,88.6511001586914,43.0,109.0,15.256670951843262,-0.7084431648254395,,,,,,,,,399.4448547363281,,,,,,,,,,,,,,0.0,,0.0,,1.0,4115.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.365067958831787,84.0999984741211,,,
6443842889,"Dec 29, 2021, 5:53:02 PM",Afternoon Run,Run,,2255,5.15,,,false,,activities/6443842889.gpx,,,2255.0,1963.0,5151.9599609375,4.3179931640625,2.6245338916778564,71.30183410644531,129.20179748535156,38.79999923706055,109.0,14.204545974731445,-1.1238441467285156,,,,,,,,,509.0223388671875,,,,,,,,,8.0,,,,,0.0,84.0,0.0,,1.0,5244.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2846829891204834,42.099998474121094,,,
6448080458,"Dec 30, 2021, 6:06:27 PM",Afternoon Run,Run,,2816,6.43,,,false,,activities/6448080458.gpx,,,2816.0,2422.0,6431.10009765625,4.809985160827637,2.655284881591797,106.75682067871094,107.75700378417969,23.200000762939453,108.9000015258789,15.901307106018066,-0.015549439005553722,,,,,,,,,644.07958984375,,,,,,,,,7.0,,,,,0.0,77.0,0.0,,1.0,6635.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.283771276473999,450.20001220703125,,,
6450239417,"Dec 31, 2021, 9:49:39 AM",Morning Run,Run,,2503,6.92,,,false,,activities/6450239417.gpx,,,2503.0,2460.0,6927.56005859375,5.55999755859375,2.8160812854766846,137.91880798339844,140.718994140625,26.100000381469727,108.9000015258789,24.86945915222168,-0.040418270975351334,,,,,,,,,706.8519897460938,,,,,,,,,6.0,,,,,0.0,64.0,0.0,,1.0,7282.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.76770281791687,316.3999938964844,,,
6462950100,"Jan 2, 2022, 7:07:25 PM",Afternoon Run,Run,,2700,6.50,,,false,,,,,2700.0,2700.0,6500.0,,2.407407522201538,,,,,,0.0,,,,,,,,,630.9271850585938,,,,,,,,,6.0,,,,,0.0,71.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.407407522201538,0.0,,,
6480494863,"Jan 6, 2022, 10:05:10 AM",Corrida matinal,Run,,2232,6.60,,,false,,activities/6480494863.gpx,,,2232.0,2211.0,6600.02001953125,5.14599609375,2.98508358001709,78.8037338256836,103.60369873046875,23.200000762939453,107.30000305175781,15.274194717407227,-0.3757564425468445,,,,,,,,,652.669921875,,,,,,,,,6.0,,,,,0.0,58.0,0.0,,1.0,6724.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.956998109817505,0.0,,,
6499092415,"Jan 9, 2022, 8:50:31 PM",Afternoon Run,Run,,3875,10.79,,,false,,activities/6499092415.gpx,,,3875.0,3875.0,10797.3896484375,5.859997749328613,2.7864232063293457,150.08570861816406,154.48599243164062,17.700000762939453,109.0,21.785688400268555,-0.04075058922171593,,,,,,,,,1079.3126220703125,,,,,,,,,6.0,,,,,0.0,102.0,0.0,,1.0,11119.400390625,1641758464.0,3.0,28.520000457763672,29.18000030517578,17.440000534057617,0.5099999904632568,1012.5,4.75,6.059999942779541,119.0,0.0,1641717248.0,1641767424.0,0.25999999046325684,,,0.0,,0.8799999952316284,16093.0,2.0,264.8999938964844,,,,0.0,2.7864232063293457,603.9000244140625,,,
6501610366,"Jan 10, 2022, 2:04:58 PM",Lunch Run,Run,,1953,5.45,,,false,,activities/6501610366.gpx,,,1953.0,1922.0,5449.14013671875,5.028002738952637,2.8351404666900635,45.25506591796875,96.15509796142578,23.200000762939453,108.9000015258789,8.818463325500488,-0.9340923428535461,,,,,,,,,529.2023315429688,,,,,,,,,5.0,,,,,0.0,34.0,0.0,,1.0,5452.0,1641823232.0,1.0,28.459999084472656,29.84000015258789,19.260000228881836,0.5799999833106995,1014.2999877929688,1.6299999952316284,1.8899999856948853,133.0,0.0,1641803776.0,1641853824.0,0.28999999165534973,,,0.0,,0.18000000715255737,16093.0,11.0,260.6000061035156,,,,0.0,2.7901382446289062,251.5,,,
6514473122,"Jan 12, 2022, 10:42:57 PM",Corrida ao entardecer,Run,,1806,5.21,,,false,,activities/6514473122.gpx,,,1806.0,1769.0,5218.43994140625,5.818002223968506,2.9499378204345703,84.27281951904297,109.67279815673828,42.400001525878906,108.9000015258789,13.188958168029785,-0.4867354929447174,,,,,,,,,520.4469604492188,,,,,,,,,7.0,,,,,0.0,56.0,0.0,,1.0,5361.7998046875,1642024832.0,1.0,28.639999389648438,29.579999923706055,18.200000762939453,0.5299999713897705,1011.2999877929688,3.369999885559082,7.449999809265137,117.0,0.0,1641976576.0,1642026624.0,0.3499999940395355,,,0.0,,0.0,16093.0,0.0,255.8000030517578,,,,0.0,2.8895015716552734,0.0,,,
6567357899,"Jan 23, 2022, 9:30:32 AM",Morning Run,Run,,1871,5.03,,,false,,activities/6567357899.gpx,,,1871.0,1725.0,5030.47021484375,4.647997856140137,2.91621470451355,100.22289276123047,98.02300262451172,28.5,109.0,16.53972816467285,0.04373348504304886,,,98.0,84.14572143554688,,,,,483.3430480957031,,,,,,,,,5.0,,,,,0.0,31.0,0.0,,1.0,5316.0,1642928384.0,2.0,24.030000686645508,24.84000015258789,22.309999465942383,0.8999999761581421,1009.7999877929688,1.3700000047683716,1.7100000381469727,25.0,0.0,1642927616.0,1642976896.0,0.6899999976158142,,,0.0,,0.3400000035762787,16093.0,0.0,261.5,,,,0.0,2.6886532306671143,253.5,,,
6573294656,"Jan 24, 2022, 9:35:25 AM",Morning Run,Run,,1349,4.16,,,false,,activities/6573294656.gpx,,,1349.0,1347.0,4167.64013671875,5.94000244140625,3.0940165519714355,87.96833801269531,90.16829681396484,47.29999923706055,108.9000015258789,15.81370735168457,-0.0527876652777195,,,98.0,85.09104919433594,,,,,401.02197265625,,,,,,,,,4.0,,,,,0.0,14.0,0.0,,1.0,4410.60009765625,1643014784.0,2.0,23.149999618530273,24.260000228881836,23.149999618530273,1.0,1010.5,0.8999999761581421,1.3200000524520874,8.0,0.0,1643014144.0,1643063168.0,0.7300000190734863,,,0.0,,0.3700000047683716,16093.0,0.0,265.0,,,,0.0,3.0894293785095215,0.0,,,
6607688764,"Jan 30, 2022, 8:52:38 PM",Afternoon Run,Run,Meus pés doem,5273,13.27,,,false,,activities/6607688764.gpx,,,5273.0,4940.0,13277.8701171875,5.587988376617432,2.6878280639648438,198.21697998046875,198.51699829101562,17.600000381469727,109.0,39.906105041503906,-0.002259398577734828,,,101.0,82.35581970214844,,,,,1256.655517578125,,,,,,,,,6.0,,,,,0.0,130.0,0.0,,1.0,13821.2001953125,1643572736.0,2.0,28.110000610351562,29.510000228881836,19.3700008392334,0.5899999737739563,1008.0,2.2899999618530273,3.3299999237060547,107.0,0.029600000008940697,1643532800.0,1643581440.0,0.949999988079071,,,0.05000000074505806,5.0,0.5799999833106995,16093.0,2.0,263.20001220703125,,,,0.0,2.5180864334106445,97.19999694824219,,,
6634425954,"Feb 5, 2022, 10:06:42 AM",Morning Run,Run,,1424,4.10,,,false,,activities/6634425954.gpx,,,1424.0,1378.0,4102.22021484375,4.445996284484863,2.976937770843506,64.77298736572266,84.4729995727539,41.900001525878906,109.0,25.86130714416504,-0.4802277684211731,,,94.0,83.0163345336914,,,,,387.4382019042969,,,,,,,,,7.0,,,,,0.0,44.0,0.0,,1.0,4261.2001953125,1644055168.0,3.0,23.170000076293945,24.280000686645508,23.170000076293945,1.0,1006.2999877929688,1.2000000476837158,2.119999885559082,315.0,0.0,1644051456.0,1644099712.0,0.17000000178813934,,,0.0,,0.9399999976158142,16093.0,0.0,263.79998779296875,,,,0.0,2.880772590637207,0.0,,,
6670358971,"Feb 12, 2022, 10:54:50 AM",Esqueci de ligar o Strava 😮‍💨,Run,,1980,0,,,false,,,,,1980.0,1980.0,0.0,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,6.0,,,,,0.0,52.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6695848963,"Feb 17, 2022, 9:31:37 AM",Morning Run,Run,,1472,4.72,,,false,,activities/6695848963.gpx,,,1472.0,1470.0,4725.72998046875,5.860009670257568,3.214782238006592,55.87548065185547,55.7755012512207,25.0,71.30000305175781,14.970030784606934,0.002116075251251459,,,101.0,84.51444244384766,,,,,439.1002502441406,,,,,,,,,7.0,,,,,0.0,46.0,0.0,,1.0,4829.39990234375,1645088384.0,2.0,17.280000686645508,17.389999389648438,15.460000038146973,0.8899999856948853,1011.5,0.8700000047683716,1.0399999618530273,37.0,0.0,1645088896.0,1645135872.0,0.5400000214576721,,,0.0,,0.4300000071525574,16093.0,0.0,269.1000061035156,,,,0.0,3.210414409637451,0.0,,,
6723308356,"Feb 22, 2022, 9:21:43 AM",Corrida matinal,Run,,1334,4.11,,,false,,activities/6723308356.gpx,,,1334.0,1319.0,4114.56982421875,5.646008491516113,3.1194615364074707,70.38253784179688,87.68250274658203,43.0,108.80000305175781,19.852174758911133,-0.42045706510543823,,,,,,,,,389.77490234375,,,,,,,,,7.0,,,,,0.0,42.0,0.0,,1.0,4286.89990234375,1645520384.0,2.0,20.459999084472656,21.559999465942383,20.459999084472656,1.0,1014.2000122070312,0.8500000238418579,0.949999988079071,324.0,0.0,1645521152.0,1645567616.0,0.7200000286102295,,,0.0,,0.7099999785423279,16093.0,0.0,259.79998779296875,,,,0.0,3.0843851566314697,87.30000305175781,,,
6723309732,"Feb 22, 2022, 9:21:35 AM",Corrida matinal,Run,,1334,4.11,,,false,,activities/6723309732.gpx,,,1334.0,1319.0,4118.75,0.0,3.1226308345794678,0.0,,,,0.0,0.0,,,,,,,,,374.4862976074219,,,,,,,,,7.0,,,,,0.0,42.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0875186920166016,0.0,,,
6758762379,"Mar 1, 2022, 9:51:41 PM",Evening Run,Run,,2051,5.78,,,false,,activities/6758762379.gpx,,,2051.0,1908.0,5781.31005859375,6.079980373382568,3.030036687850952,78.88363647460938,124.88359832763672,39.400001525878906,109.0,26.0867977142334,-0.7956674098968506,,,104.0,81.10252380371094,,,,,536.8599243164062,,,,,,,,,7.0,,,,,0.0,60.0,0.0,,1.0,5904.60009765625,1646168448.0,3.0,23.90999984741211,24.93000030517578,23.68000030517578,0.9900000095367432,1012.0,2.5799999237060547,6.329999923706055,116.0,0.06509999930858612,1646126208.0,1646171904.0,0.9700000286102295,,,0.14000000059604645,5.0,0.9900000095367432,16093.0,0.0,259.29998779296875,,,,0.0,2.8187761306762695,4.0,,,
6780688785,"Mar 6, 2022, 9:54:17 AM",Morning Run,Run,,1703,4.67,,,false,,activities/6780688785.gpx,,,1703.0,1641.0,4669.009765625,3.906005859375,2.845222234725952,96.86634063720703,96.66629791259766,29.0,108.9000015258789,17.96491241455078,0.004283563699573278,,,98.0,82.71916198730469,,,,,448.62890625,,,,,,,,,5.0,,,,,0.0,29.0,0.0,,1.0,4934.2001953125,1646557184.0,2.0,22.56999969482422,23.600000381469727,22.56999969482422,1.0,1008.2999877929688,1.25,3.640000104904175,13.0,0.0203000009059906,1646558464.0,1646603648.0,0.14000000059604645,,,0.07999999821186066,5.0,0.6600000262260437,16093.0,0.0,254.10000610351562,,,,0.0,2.74163818359375,0.0,,,
6791023064,"Mar 8, 2022, 9:43:27 AM",Morning Run,Run,,1730,5.12,,,false,,activities/6791023064.gpx,,,1730.0,1679.0,5119.35986328125,4.783999443054199,3.0490529537200928,74.30148315429688,96.60150146484375,25.600000381469727,108.9000015258789,16.260421752929688,-0.4356013238430023,,,104.0,83.03832244873047,,,,,477.74224853515625,,,,,,,,,6.0,,,,,0.0,44.0,0.0,,1.0,5254.39990234375,1646729984.0,2.0,21.40999984741211,22.389999389648438,21.40999984741211,1.0,1013.2999877929688,0.5699999928474426,0.6000000238418579,305.0,0.0,1646731264.0,1646776320.0,0.20999999344348907,,,0.0,,0.47999998927116394,16093.0,0.0,258.29998779296875,,,,0.0,2.95916748046875,0.0,,,
6903573112,"Mar 29, 2022, 8:10:28 PM",Afternoon Run,Run,,1232,3.66,,,false,,activities/6903573112.gpx,,,1232.0,1181.0,3660.840087890625,7.16400146484375,3.0997798442840576,18.3886661529541,84.58869934082031,26.299999237060547,108.9000015258789,10.075566291809082,-1.8083281517028809,,,91.0,80.35513305664062,,,,,327.2021484375,,,,,,,,,8.0,,,,,0.0,50.0,0.0,,1.0,3598.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.971461057662964,34.099998474121094,,,
6961646765,"Feb 23, 2022, 9:23:36 AM",Corrida matinal,Run,,1857,4.98,,,false,,activities/6961646765.gpx,,,1857.0,1663.0,4982.580078125,6.220011234283447,2.9961395263671875,97.00497436523438,97.1050033569336,43.400001525878906,108.9000015258789,24.797653198242188,-0.002006992232054472,,,,,,,,,479.1969909667969,,,,,,,,,,,,,,0.0,,0.0,,1.0,5270.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.683134078979492,0.0,,,
6968797688,"Apr 10, 2022, 6:41:50 PM",Corrida vespertina,Run,,3016,7.23,,,false,,activities/6968797688.gpx,,,3016.0,2833.0,7229.18994140625,5.617968559265137,2.55177903175354,75.14778137207031,134.14779663085938,19.899999618530273,109.0,23.640634536743164,-0.8161357045173645,,,,,,,,,666.587890625,,,,,,,,,7.0,,,,,0.0,90.0,0.0,,1.0,7331.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3969461917877197,40.79999923706055,,,
6968933913,"Apr 12, 2022, 9:58:24 AM",Corrida matinal,Run,,1071,3.17,,,false,,activities/6968933913.gpx,,,1071.0,1050.0,3171.7900390625,4.991999626159668,3.020752429962158,50.37500762939453,63.775001525878906,50.5,102.4000015258789,17.812015533447266,-0.42247438430786133,,,,,,,,,300.4800720214844,,,,,,,,,6.0,,,,,0.0,27.0,0.0,,1.0,3304.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.961521863937378,684.0999755859375,,,
6996728610,"Apr 17, 2022, 1:19:00 PM",Corrida matinal,Run,,2095,4.72,,,false,,activities/6996728610.gpx,,,2095.0,1799.0,4727.490234375,9.117993354797363,2.6278433799743652,116.3520736694336,118.25199890136719,49.599998474121094,109.0,23.217134475708008,-0.04019045829772949,,,,,,,,,467.1861572265625,,,,,,,,,6.0,,,,,0.0,47.0,0.0,,1.0,5138.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.256558656692505,210.5,,,
7032090697,"Apr 17, 2022, 1:16:51 PM",Corrida matinal,Run,,2095,4.72,,,false,,activities/7032090697.gpx,,,2095.0,1799.0,4727.490234375,0.0,2.6278433799743652,0.0,,,,0.0,0.0,,,,,,,,,429.8343505859375,,,,,,,,,6.0,,,,,0.0,47.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.256558656692505,0.0,,,
7032091346,"Apr 24, 2022, 9:13:35 AM",Corrida matinal,Run,,1884,5.10,,,false,,activities/7032091346.gpx,,,1884.0,1849.0,5106.41015625,4.995995998382568,2.761714458465576,72.48993682861328,119.18990325927734,26.399999618530273,108.80000305175781,13.617021560668945,-0.9145367741584778,,,,,,,,,472.5323791503906,,,,,,,,,5.0,,,,,0.0,33.0,0.0,,1.0,5197.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7104086875915527,37.5,,,
7052095751,"Apr 27, 2022, 8:15:42 PM",Corrida vespertina,Run,,2846,6.92,,,false,,activities/7052095751.gpx,,,2846.0,2507.0,6920.9296875,5.434002876281738,2.7606420516967773,126.12602233886719,128.8260040283203,61.900001525878906,108.9000015258789,42.980064392089844,-0.03901210054755211,,,,,,,,,663.7874755859375,,,,,,,,,5.0,,,,,0.0,45.0,0.0,,1.0,7300.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.431809425354004,0.0,,,
7104883514,"May 7, 2022, 9:06:31 PM",Corrida ao entardecer,Run,,1677,4.12,,,false,,activities/7104883514.gpx,,,1677.0,1514.0,4124.10009765625,5.365966796875,2.7239763736724854,62.252925872802734,80.25289916992188,61.900001525878906,108.9000015258789,16.611242294311523,-0.43645885586738586,,,,,,,,,387.7018737792969,,,,,,,,,7.0,,,,,0.0,48.0,0.0,,1.0,4264.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4592130184173584,0.0,,,
